geneSymbol,ACC,BLCA,BRCA,CESC,CHOL,COADREAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS,UVM
MSH2,0.3707865168539326,0.3955773955773956,0.3108365019011407,0.30313588850174217,0.19444444444444445,0.24436090225563908,0.24390243902439024,0.45054945054945056,0.13421052631578947,0.2632612966601179,0.7230769230769231,0.175,0.17753623188405798,0.010471204188481676,0.07632093933463796,0.22437673130193905,0.3561643835616438,0.5475206611570248,0.1511627906976744,0.5362035225048923,0.16853932584269662,0.09937888198757763,0.09202453987730061,0.45849802371541504,0.3278236914600551,0.2511520737327189,0.4228187919463087,0.022587268993839837,0.016260162601626018,0.24070450097847357,0.5,0.1375
MSH6,0.3595505617977528,0.39803439803439805,0.3108365019011407,0.29965156794425085,0.19444444444444445,0.2424812030075188,0.24390243902439024,0.44505494505494503,0.13157894736842105,0.2632612966601179,0.7230769230769231,0.175,0.17391304347826086,0.010471204188481676,0.07632093933463796,0.22160664819944598,0.3522504892367906,0.5454545454545454,0.1511627906976744,0.5322896281800391,0.16853932584269662,0.09937888198757763,0.09202453987730061,0.45454545454545453,0.325068870523416,0.2465437788018433,0.4228187919463087,0.022587268993839837,0.016260162601626018,0.22309197651663404,0.4642857142857143,0.1375
PMS2,0.651685393258427,0.5257985257985258,0.438212927756654,0.2613240418118467,0.3055555555555556,0.5939849624060151,0.34146341463414637,0.7527472527472527,0.8210526315789474,0.444007858546169,0.36923076923076925,0.3225,0.6159420289855072,0.09947643979057591,0.25048923679060664,0.3767313019390582,0.6027397260273972,0.6301652892561983,0.29069767441860467,0.6947162426614482,0.30337078651685395,0.17391304347826086,0.2167689161554192,0.47035573122529645,0.6143250688705234,0.5576036866359447,0.8523489932885906,0.03285420944558522,0.13008130081300814,0.25440313111545987,0.625,0.1
ERCC1,0.6853932584269663,0.5307125307125307,0.4096958174904943,0.40418118466898956,0.3055555555555556,0.2951127819548872,0.1951219512195122,0.510989010989011,0.4,0.33595284872298625,0.3230769230769231,0.1225,0.07971014492753623,0.04712041884816754,0.5459882583170255,0.30193905817174516,0.512720156555773,0.5971074380165289,0.2441860465116279,0.6888454011741683,0.29775280898876405,0.11801242236024845,0.08997955010224949,0.5217391304347826,0.3581267217630854,0.391705069124424,0.5704697986577181,0.022587268993839837,0.04878048780487805,0.22504892367906065,0.7857142857142857,0.0625
ERCC2,0.6853932584269663,0.5282555282555282,0.4096958174904943,0.40418118466898956,0.3055555555555556,0.2951127819548872,0.1951219512195122,0.510989010989011,0.4,0.33595284872298625,0.3230769230769231,0.1225,0.07971014492753623,0.04712041884816754,0.5440313111545988,0.30193905817174516,0.512720156555773,0.5971074380165289,0.2441860465116279,0.6868884540117417,0.29775280898876405,0.11801242236024845,0.08997955010224949,0.5217391304347826,0.3581267217630854,0.391705069124424,0.5704697986577181,0.022587268993839837,0.04878048780487805,0.22113502935420742,0.7857142857142857,0.0625
XPA,0.4157303370786517,0.5823095823095823,0.41539923954372626,0.3623693379790941,0.5277777777777778,0.3082706766917293,0.21951219512195122,0.5714285714285714,0.2710526315789474,0.4361493123772102,0.26153846153846155,0.315,0.11956521739130435,0.02617801047120419,0.14677103718199608,0.3767313019390582,0.5459882583170255,0.6673553719008265,0.313953488372093,0.6438356164383562,0.3089887640449438,0.09316770186335403,0.147239263803681,0.47035573122529645,0.5509641873278237,0.4308755760368664,0.5167785234899329,0.06365503080082136,0.11382113821138211,0.2622309197651663,0.7678571428571429,0.125
PARP1,0.29213483146067415,0.4742014742014742,0.7633079847908745,0.5505226480836237,0.6388888888888888,0.34022556390977443,0.2926829268292683,0.5769230769230769,0.21842105263157896,0.3379174852652259,0.7846153846153846,0.18,0.14130434782608695,0.020942408376963352,0.1095890410958904,0.7368421052631579,0.7201565557729941,0.5867768595041323,0.3023255813953488,0.6086105675146771,0.3651685393258427,0.2422360248447205,0.13701431492842536,0.4743083003952569,0.5757575757575758,0.35253456221198154,0.5100671140939598,0.06365503080082136,0.23577235772357724,0.436399217221135,0.75,0.1625
FANCA,0.6404494382022472,0.5012285012285013,0.7376425855513308,0.3554006968641115,0.3888888888888889,0.33646616541353386,0.24390243902439024,0.5824175824175825,0.24736842105263157,0.41846758349705304,0.4307692307692308,0.2375,0.5543478260869565,0.03664921465968586,0.10176125244618395,0.4930747922437673,0.5225048923679061,0.5950413223140496,0.4186046511627907,0.8571428571428571,0.2303370786516854,0.07453416149068323,0.3946830265848671,0.616600790513834,0.46005509641873277,0.4078341013824885,0.5167785234899329,0.039014373716632446,0.13821138211382114,0.32289628180039137,0.7678571428571429,0.2375
PRKDC,0.550561797752809,0.6117936117936118,0.5665399239543726,0.3519163763066202,0.4166666666666667,0.5620300751879699,0.2926829268292683,0.6483516483516484,0.1868421052631579,0.6424361493123772,0.4153846153846154,0.2575,0.10507246376811594,0.12041884816753927,0.1095890410958904,0.5512465373961218,0.5772994129158513,0.6632231404958677,0.2441860465116279,0.5538160469667319,0.3539325842696629,0.15527950310559005,0.3210633946830266,0.45454545454545453,0.512396694214876,0.6290322580645161,0.8187919463087249,0.018480492813141684,0.0975609756097561,0.350293542074364,0.75,0.5875
TP53BP1,0.38202247191011235,0.4668304668304668,0.42870722433460073,0.3832752613240418,0.3611111111111111,0.43609022556390975,0.2682926829268293,0.5164835164835165,0.3105263157894737,0.37721021611001965,0.3384615384615385,0.125,0.13768115942028986,0.020942408376963352,0.1350293542074364,0.296398891966759,0.589041095890411,0.5578512396694215,0.3372093023255814,0.684931506849315,0.25280898876404495,0.10559006211180125,0.1411042944785276,0.4426877470355731,0.4490358126721763,0.33640552995391704,0.5771812080536913,0.018480492813141684,0.11382113821138211,0.27788649706457924,0.8035714285714286,0.075
